,Company,Model,Location,Year,Kilometers_Driven,Power_bhp,Mileage_n,Fuel_Type,Transmission,Owner_Type,Seats,New_Price,Price,No_Year,Engine_CC
5317,Volkswagen,Polo,Kochi,2015,26323,55.2,21.1,Petrol,Automatic,First,5,10.83 Lakh,7.4,5,1197
5318,Hyundai,Xcent,Pune,2016,76000,120,15.4,Diesel,Manual,First,5,,3.8,4,1120
5319,Honda,Civic,Hyderabad,2008,69972,142,11.1,Petrol,Manual,First,5,,3.8,12,1799
5320,Honda,City,Kolkata,2008,69000,74,16.2,Petrol,Manual,First,5,,2.7,12,1497
5321,Mahindra,Bolero,Jaipur,2016,65000,73,15.1,Diesel,Manual,First,7,11.15 Lakh,7.21,4,2523
5322,Honda,City,Hyderabad,2016,29512,70,24,Petrol,Manual,First,5,,7.9,4,1497
5323,Hyundai,Xcent,Kolkata,2017,51000,197,10.91,Diesel,Manual,First,5,8.23 Lakh,4.2,3,1186
5324,Renault,Duster,Mumbai,2014,58003,73.97,24,Diesel,Manual,First,5,,5.75,6,1461
5325,Maruti,A-Star,Hyderabad,2013,56500,74,22.9,Petrol,Automatic,First,5,,3.45,7,998
5326,Audi,A4,Bangalore,2014,29063,81.83,18.6,Diesel,Automatic,First,5,,25.75,6,1968
5327,Mahindra,XUV500,Coimbatore,2018,46811,85.8,17.5,Diesel,Manual,First,7,,16.59,2,2179
5328,Renault,Pulse,Coimbatore,2014,31897,190,22.69,Petrol,Manual,First,5,,4.69,6,1198
5329,BMW,3 Series,Mumbai,2009,52100,78,17.7,Diesel,Automatic,Second,5,,7.5,11,1995
5330,Toyota,Innova,Hyderabad,2016,73000,78.9,16.95,Diesel,Manual,First,7,19.37 Lakh,16.5,4,2393
5331,Honda,City,Kolkata,2009,31423,98.96,23,Petrol,Manual,First,5,,1.99,11,1497
5332,Maruti,Swift,Chennai,2014,75180,67.04,23.1,Diesel,Manual,First,5,,5.25,6,1248
5333,Renault,Duster,Mumbai,2013,75000,88.76,20.77,Diesel,Manual,Second,5,,5.4,7,1461
5334,Volkswagen,Polo,Mumbai,2014,15000,102,12.8,Petrol,Manual,First,5,,3.9,6,1198
5335,Hyundai,i20,Mumbai,2015,12000,117.3,17.8,Petrol,Manual,First,5,,5.8,5,1197
5336,BMW,5 Series,Pune,2014,32000,85.8,19.1,Diesel,Automatic,First,5,,30.5,6,1995
5337,Maruti,Swift Dzire,Hyderabad,2017,44504,85.8,18.5,Diesel,Manual,First,5,,5.6,3,1248
5338,Mercedes-Benz,M-Class,Ahmedabad,2012,66000,98.6,15,Diesel,Automatic,First,5,,23,8,2987
5339,Maruti,Swift,Jaipur,2015,39437,81.86,17.19,Diesel,Manual,First,5,7.01 Lakh,5.15,5,1248
5340,Hyundai,Verna,Coimbatore,2017,36931,118,17,Diesel,Automatic,First,5,,9.48,3,1582
5341,Tata,Nano,Bangalore,2016,17800,382,13.6,Petrol,Automatic,Second,4,,2.38,4,624
5342,Maruti,Swift Dzire,Hyderabad,2009,71346,86.7,17.8,Petrol,Manual,First,5,,3.8,11,1298
5343,Hyundai,i20,Delhi,2015,45000,130,12.9,Petrol,Manual,Second,5,,5.5,5,1197
5344,Hyundai,i20,Hyderabad,2010,85155,81.83,18.6,Petrol,Manual,First,5,,3.55,10,1197
5345,Maruti,Ciaz,Mumbai,2015,48823,126.2,19.67,Petrol,Manual,First,5,,6.35,5,1373
5346,Land,Rover,Delhi,2015,37000,174.33,15.73,Diesel,Automatic,First,5,,36,5,2179
5347,Tata,Indigo,Hyderabad,2005,92000,47.3,24.7,Diesel,Manual,Second,5,,1.1,15,1405
5348,Tata,Zest,Mumbai,2014,36000,177,15.06,Petrol,Manual,First,5,7.63 Lakh,3.7,6,1193
5349,Mahindra,XUV500,Delhi,2016,24569,78.9,20.36,Diesel,Manual,First,7,,13.5,4,1997
5350,Honda,Accord,Mumbai,2008,95000,108.62,21.66,Petrol,Automatic,Third,5,,2.85,12,2354
5351,Tata,Nano,Coimbatore,2015,25811,73.9,16.47,Petrol,Manual,Second,4,,2.13,5,624
5352,Hyundai,Elantra,Ahmedabad,2015,65000,91.1,20.73,Diesel,Manual,First,5,,7.75,5,1582
5353,Tata,Indica,Chennai,2017,100400,103.5,17.21,Diesel,Manual,First,5,,2.85,3,1396
5354,Honda,Amaze,Jaipur,2014,76414,71,24.4,Diesel,Manual,First,5,,4.95,6,1498
5355,Mahindra,XUV500,Kochi,2012,82103,130,13.5,Diesel,Manual,First,7,,6.2,8,2179
5356,BMW,X3,Pune,2013,98000,78,17.7,Diesel,Automatic,First,5,,17.5,7,1995
5357,Hyundai,Grand i10,Pune,2010,45252,62.1,15.96,Petrol,Manual,First,5,6.8 Lakh,2.25,10,1197
5358,Maruti,Baleno,Delhi,2017,10300,117.3,17.4,Petrol,Manual,First,5,,6.75,3,1197
5359,Hyundai,Verna,Kochi,2016,42024,73.97,25.4,Diesel,Automatic,First,5,,9.73,4,1582
5360,Maruti,Ertiga,Kochi,2018,51236,108.45,19.01,Diesel,Manual,First,7,10.83 Lakh,8.49,2,1248
5361,Mini,Cooper,Mumbai,2013,52000,66.1,16.98,Petrol,Automatic,First,4,,25,7,1598
5362,Maruti,Ritz,Coimbatore,2015,42894,174.33,17.11,Diesel,Manual,First,5,,5.59,5,1248
5363,Skoda,Laura,Mumbai,2011,68000,140,16,Diesel,Automatic,First,5,,4.8,9,1896
5364,Ford,Ecosport,Delhi,2014,69000,74.96,18.06,Diesel,Manual,First,5,,5.45,6,1498
5365,Hyundai,i20,Pune,2017,10000,170,13.2,Petrol,Manual,First,5,,6.5,3,1197
5366,Honda,Brio,Chennai,2015,16000,147.8,13.68,Petrol,Manual,First,5,,4.35,5,1198
5367,Honda,Amaze,Kolkata,2013,46992,118,17,Diesel,Manual,First,5,,3.75,7,1498
5368,BMW,5 Series,Pune,2010,170000,74,22.9,Diesel,Automatic,Third,5,,12,10,1995
5369,Audi,Q7,Delhi,2014,58000,108.45,19.64,Diesel,Automatic,First,7,,32,6,2967
5370,Hyundai,Grand i10,Jaipur,2015,50000,74,16.47,Diesel,Manual,Second,5,,4,5,1120
5371,Nissan,Micra,Kolkata,2011,39010,81.86,17.19,Diesel,Manual,First,5,,2.6,9,1461
5372,Hyundai,Grand i10,Jaipur,2016,26946,190,18.12,Petrol,Manual,First,5,,4.45,4,1197
5373,Hyundai,EON,Pune,2015,28700,74,23.4,Petrol,Manual,First,5,,2.6,5,814
5374,Mercedes-Benz,New C-Class,Chennai,2011,60000,165,0,Petrol,Automatic,First,5,,16,9,1796
5375,Land,Rover,Delhi,2014,38999,74,28.4,Diesel,Automatic,First,5,,32.5,6,2179
5376,Mahindra,Ssangyong,Mumbai,2016,39000,126.2,19.08,Diesel,Automatic,First,7,,13.85,4,2696
5377,Maruti,Ciaz,Coimbatore,2018,7784,37.48,21.9,Petrol,Manual,First,5,,8.76,2,1373
5378,Mercedes-Benz,R-Class,Kochi,2014,45710,85.8,17.5,Petrol,Automatic,First,7,,23.68,6,3498
5379,Maruti,Dzire,Chennai,2017,42000,81.83,18.6,Petrol,Automatic,First,5,8.13 Lakh,5.5,3,1197
5380,Land,Rover,Coimbatore,2013,75995,80,17,Diesel,Automatic,Second,5,,65.81,7,4367
5381,Renault,Duster,Kolkata,2013,57000,91.1,20.73,Diesel,Manual,First,5,,4.99,7,1461
5382,Hyundai,Verna,Chennai,2013,85350,187.7,12.7,Diesel,Manual,Second,5,,5.7,7,1582
5383,Toyota,Corolla,Coimbatore,2016,82725,70,16.1,Petrol,Automatic,First,5,25.27 Lakh,11.99,4,1798
5384,BMW,3 Series,Mumbai,2016,19000,88.7,17.57,Diesel,Automatic,Second,5,57.3 Lakh,29.99,4,1995
5385,Ford,EcoSport,Chennai,2018,13900,140,16,Petrol,Manual,First,5,,9.5,2,1499
5386,Maruti,Swift,Hyderabad,2014,108000,177.6,11.7,Diesel,Manual,First,5,,5.5,6,1248
5387,Hyundai,Santa,Bangalore,2016,36000,37.5,25.4,Diesel,Automatic,First,7,,23,4,2199
5388,Tata,Indica,Hyderabad,2013,62188,126.2,22.7,Diesel,Manual,First,5,,2.95,7,1396
5389,Hyundai,Grand i10,Kochi,2015,58397,69,25,Diesel,Manual,First,5,,4.9,5,1120
5390,Hyundai,Santro,Chennai,2006,85000,98.6,25.8,Petrol,Manual,Third,5,,1.3,14,1086
5391,Maruti,Wagon R,Delhi,2016,30000,140,15.1,Petrol,Automatic,First,5,5.68 Lakh,4.25,4,998
5392,Mahindra,XUV500,Kochi,2018,29907,190,18.56,Diesel,Manual,First,7,,16.36,2,2179
5393,Audi,A4,Kolkata,2009,46000,81.86,18.9,Diesel,Automatic,First,5,,9.95,11,1968
5394,Volkswagen,Vento,Bangalore,2012,65000,83.1,21.4,Diesel,Manual,First,5,,5.5,8,1598
5395,Maruti,Vitara,Delhi,2016,22000,126.2,19.08,Diesel,Manual,First,5,11.75 Lakh,8.25,4,1248
5396,Maruti,Zen,Chennai,2002,99024,88.5,25.47,Petrol,Manual,First,5,,0.95,18,993
5397,Hyundai,i10,Kochi,2016,34952,181,13.6,Petrol,Manual,First,5,,4.01,4,1086
5398,Honda,WR-V,Kochi,2019,13913,73.94,23.2,Petrol,Manual,First,5,9.36 Lakh,8.2,1,1199
5399,Honda,City,Chennai,2014,71000,106,15.6,Diesel,Manual,Second,5,,6.2,6,1498
5400,Toyota,Fortuner,Chennai,2012,97000,89.84,22.7,Diesel,Automatic,First,7,,16.75,8,2982
5401,Mahindra,XUV500,Delhi,2017,21000,81.83,18.6,Diesel,Automatic,First,7,,16.5,3,2179
5402,Ford,Endeavour,Mumbai,2007,116000,86.8,19.4,Diesel,Manual,Third,7,,3.75,13,2499
5403,Ford,Figo,Kolkata,2012,110438,98.6,25.8,Diesel,Manual,First,5,,3.5,8,1399
5404,Honda,Jazz,Coimbatore,2017,66507,177,18.48,Petrol,Automatic,Second,5,,5.43,3,1199
5405,Ford,Endeavour,Coimbatore,2017,54650,241.4,12.07,Diesel,Automatic,First,7,,30.35,3,3198
5406,Nissan,Sunny,Hyderabad,2014,32000,70,24,Petrol,Automatic,First,5,,7.99,6,1498
5407,Skoda,Octavia,Coimbatore,2011,75378,63.1,23.08,Diesel,Manual,First,5,,3.59,9,1896
5408,Chevrolet,Beat,Chennai,2012,82697,82,18.9,Diesel,Manual,First,5,,1.9,8,936
5409,Toyota,Camry,Chennai,2009,135000,55.2,21.1,Petrol,Automatic,First,5,,4.7,11,2362
5410,Renault,Duster,Chennai,2012,149000,186,11.74,Diesel,Manual,First,5,,7.25,8,1461
5411,Mercedes-Benz,GLA,Kochi,2016,26212,187.7,12.7,Diesel,Automatic,First,5,38.72 Lakh,24.46,4,2143
5412,Tata,Zest,Pune,2014,23500,184,11.18,Petrol,Manual,Second,5,7.7 Lakh,3.9,6,1193
5413,Hyundai,i20,Coimbatore,2013,56127,91.1,20.73,Petrol,Manual,First,5,,5.15,7,1197
5414,Maruti,Wagon R,Mumbai,2015,26000,272,11.8,Petrol,Automatic,First,5,6.43 Lakh,3.65,5,1197
5415,Hyundai,Xcent,Kolkata,2016,26000,81.8,22,Diesel,Manual,First,5,8.23 Lakh,5,4,1186
5416,Honda,City,Kolkata,2009,42000,335.3,11.49,Petrol,Manual,First,5,,2.3,11,1497
5417,Hyundai,Accent,Pune,2001,130000,108.45,19.01,Petrol,Manual,Second,5,,0.75,19,1495
5418,Hyundai,Verna,Kochi,2009,137148,126.32,22.32,Petrol,Manual,Second,5,,1.85,11,1599
5419,Ford,Figo,Kolkata,2010,114703,138.03,14.28,Petrol,Manual,First,5,,1.8,10,1196
5420,Honda,Amaze,Kochi,2014,97439,190,21.76,Diesel,Manual,First,5,,4.41,6,1498
5421,Maruti,Wagon R,Chennai,2006,40000,110.4,18.88,Petrol,Manual,First,5,,2,14,998
5422,Maruti,Swift,Hyderabad,2014,81609,74,25.2,Diesel,Manual,First,5,,5.55,6,1248
5423,Mercedes-Benz,E-Class,Bangalore,2014,28000,194.3,11.72,Diesel,Automatic,First,5,,31.75,6,2987
5424,Audi,A6,Bangalore,2015,37500,53.5,17.2,Diesel,Automatic,First,5,,32,5,1968
5425,Mercedes-Benz,S Class,Hyderabad,2010,37000,70,24,Diesel,Automatic,First,5,,21,10,2987
5426,Maruti,Swift Dzire,Ahmedabad,2010,83000,,0,Diesel,Manual,First,5,,2.75,10,1248
5427,Toyota,Corolla,Coimbatore,2005,79012,67,22.5,Petrol,Manual,First,5,,2.64,15,1794
5428,Mahindra,Scorpio,Kochi,2018,27395,140,16,Diesel,Manual,First,7,,14.19,2,2179
5429,Maruti,Wagon R,Jaipur,2017,35362,147.51,16.55,Petrol,Manual,First,5,5.44 Lakh,3.85,3,998
5430,Toyota,Fortuner,Delhi,2014,117000,103.6,20.54,Diesel,Manual,First,7,,15.5,6,2982
5431,Maruti,Zen,Mumbai,2010,23000,88.5,24.3,Petrol,Manual,First,5,,1.9,10,1061
5432,Tata,Nano,Kochi,2014,59508,60,17.3,Petrol,Manual,First,4,,1.26,6,624
5433,Hyundai,i20,Chennai,2009,69000,68.05,19.81,Petrol,Manual,Second,5,,2.4,11,1197
5434,BMW,3 Series,Bangalore,2010,58000,88.7,17.5,Diesel,Automatic,First,5,48.79 Lakh,11.5,10,1995
5435,Mahindra,XUV500,Jaipur,2014,88511,98.6,25.1,Diesel,Manual,First,7,,8.25,6,2179
5436,Volkswagen,Vento,Pune,2011,66000,169,11.5,Petrol,Manual,First,5,,2.75,9,1598
5437,Skoda,Fabia,Delhi,2009,65000,140,16,Petrol,Manual,Second,5,,1.4,11,1198
5438,Tata,Nano,Coimbatore,2015,30676,,10.9,Petrol,Manual,First,4,,2.9,5,624
5439,Ford,Figo,Chennai,2011,76000,68.05,20,Diesel,Manual,First,5,,2.4,9,1399
5440,Volkswagen,Vento,Pune,2013,23627,88.7,19,Petrol,Automatic,First,5,,4.75,7,1598
5441,Land,Rover,Kochi,2018,52827,197,10.91,Diesel,Automatic,First,5,,44.76,2,2179
5442,Honda,City,Kochi,2015,64465,99.6,17.97,Diesel,Manual,First,5,,6.22,5,1498
5443,Renault,KWID,Chennai,2018,14000,66,18.7,Petrol,Automatic,First,5,5.67 Lakh,4.5,2,999
5444,Hyundai,Grand i10,Mumbai,2015,26000,57.6,25.44,Petrol,Manual,First,5,,4.25,5,1197
5445,Chevrolet,Cruze,Hyderabad,2011,78203,164.7,12.1,Diesel,Automatic,First,4,,5.5,9,1991
5446,Hyundai,i20,Mumbai,2017,27000,108.45,19.01,Diesel,Manual,First,5,,6.95,3,1396
5447,Maruti,Alto,Coimbatore,2018,31919,136,17.9,Petrol,Automatic,First,5,,4.56,2,998
5448,Hyundai,Creta,Coimbatore,2016,47392,88.7,17.57,Diesel,Manual,First,5,19.18 Lakh,13.82,4,1582
5449,Honda,Amaze,Mumbai,2016,17362,80,18.5,Petrol,Manual,First,5,,5.65,4,1198
5450,Hyundai,i20,Kochi,2016,49716,81.8,21.5,Diesel,Manual,First,5,,6.2,4,1396
5451,Maruti,Celerio,Delhi,2014,48000,73.97,25.4,Petrol,Manual,First,5,,3.25,6,998
5452,Audi,A4,Kolkata,2009,46000,118,17,Diesel,Automatic,First,5,,8.5,11,1968
5453,Hyundai,Verna,Bangalore,2016,79000,94,13.2,Diesel,Manual,First,5,,7.25,4,1396
5454,Renault,Fluence,Pune,2013,57000,103.2,13.9,Diesel,Manual,First,5,,4.61,7,1461
5455,Volkswagen,Polo,Delhi,2016,29754,70,15.6,Petrol,Manual,First,5,,5.3,4,1199
5456,Tata,Indigo,Ahmedabad,2012,50123,98.6,25.8,Diesel,Manual,First,5,,1.9,8,1405
5457,Hyundai,i10,Kochi,2012,57184,67.1,18.9,Petrol,Manual,First,5,,3.09,8,1197
5458,BMW,7 Series,Mumbai,2007,75000,,17.8,Diesel,Automatic,Second,5,,9.5,13,2993
5459,Hyundai,Creta,Mumbai,2015,26000,258,13,Diesel,Automatic,First,5,,12.65,5,1582
5460,Hyundai,Grand i10,Delhi,2016,22129,174.33,17.68,Petrol,Manual,First,5,,4.25,4,1197
5461,Maruti,Ritz,Hyderabad,2011,127887,282,13.5,Diesel,Manual,First,5,,2.95,9,1248
5462,Mahindra,Scorpio,Hyderabad,2006,92000,73.9,19.3,Diesel,Manual,First,8,,3.45,14,2179
5463,Hyundai,i10,Hyderabad,2011,60634,125,13.4,Petrol,Manual,First,5,,3.3,9,1086
5464,Tata,Safari,Hyderabad,2014,90000,120,15.4,Diesel,Manual,First,7,,8,6,2179
5465,Honda,Civic,Kolkata,2009,59000,67.04,22.5,Petrol,Manual,First,5,,2.71,11,1799
5466,Maruti,Zen,Hyderabad,2012,59293,168.5,13,Petrol,Manual,First,5,,2.7,8,998
5467,Maruti,Swift Dzire,Mumbai,2012,80753,64,18.2,Diesel,Manual,Second,5,,4.5,8,1248
5468,Toyota,Fortuner,Delhi,2015,40000,37.48,25.4,Diesel,Manual,Second,7,,18.75,5,2982
5469,Maruti,Swift,Pune,2014,103000,80,18.5,Diesel,Manual,Second,5,,5.25,6,1248
5470,Maruti,Wagon R,Hyderabad,2012,72389,190,22.69,LPG,Manual,First,5,,3.2,8,998
5471,Maruti,Dzire,Pune,2017,48000,140,16,Diesel,Manual,First,5,7.91 Lakh,6,3,1248
5472,Hyundai,Grand i10,Kolkata,2014,41000,105,15.8,Petrol,Manual,First,5,,3.14,6,1197
5473,Renault,KWID,Jaipur,2016,26000,70,17.5,Petrol,Manual,First,5,3.96 Lakh,2.55,4,799
5474,Tata,Indigo,Jaipur,2012,30000,37.5,25.4,Petrol,Manual,Second,5,,2.3,8,1193
5475,Ford,Figo,Hyderabad,2014,74624,68,20,Diesel,Manual,First,5,,5.65,6,1399
5476,Porsche,Cayenne,Kochi,2015,47877,105,14.8,Diesel,Automatic,First,5,,48.22,5,2967
5477,Maruti,Alto,Jaipur,2016,35000,187.7,12.7,Petrol,Manual,First,5,4.24 Lakh,3,4,998
5478,Volkswagen,Vento,Ahmedabad,2015,52123,98.6,26,Diesel,Manual,First,5,,7.5,5,1498
5479,Mahindra,Scorpio,Bangalore,2005,90000,67,22.5,Diesel,Manual,First,8,,2.6,15,2179
5480,BMW,X3,Mumbai,2018,1400,82,18.9,Diesel,Automatic,First,5,70.55 Lakh,61.25,2,1995
5481,Honda,City,Chennai,2009,122000,147.9,18.1,Petrol,Manual,Second,5,,3.5,11,1497
5482,Mini,Cooper,Kochi,2016,21110,88.73,22.54,Petrol,Automatic,First,4,39.27 Lakh,28.95,4,1998
5483,Mitsubishi,Pajero,Pune,2015,78000,67.1,24.07,Diesel,Automatic,First,6,,15,5,2477
5484,Maruti,Swift Dzire,Jaipur,2012,72000,126.2,20.5,Diesel,Manual,First,5,,4.25,8,1248
5485,Bentley,Continental,Hyderabad,2006,48000,86.7,18,Petrol,Automatic,First,4,,59,14,5998
5486,Maruti,Ertiga,Pune,2013,43486,88.73,21.19,Diesel,Manual,First,7,,6.6,7,1248
5487,Toyota,Innova,Hyderabad,2007,199000,67.04,23.1,Diesel,Manual,Second,7,,5.2,13,2494
5488,Mercedes-Benz,New C-Class,Chennai,2010,34000,147.51,16.55,Petrol,Manual,First,5,,10,10,1796
5489,Mercedes-Benz,New C-Class,Bangalore,2016,37944,88.7,24.8,Diesel,Automatic,First,5,,35,4,2143
5490,Ford,Ecosport,Mumbai,2017,30000,78,21.8,Diesel,Manual,First,5,,8.75,3,1498
5491,Toyota,Etios,Coimbatore,2015,64005,74,16.2,Petrol,Manual,First,5,6.41 Lakh,4.57,5,1197
5492,Hyundai,i10,Delhi,2012,62000,70,17,Petrol,Manual,First,5,,2.5,8,1197
5493,Hyundai,Santro,Chennai,2005,105000,78.9,20.36,Petrol,Manual,First,5,,1.75,15,999
5494,Land,Rover,Kochi,2014,59885,258,16.46,Diesel,Automatic,First,5,,20.11,6,2179
5495,Toyota,Innova,Hyderabad,2011,144471,126.2,17.01,Diesel,Manual,First,8,,7.8,9,2494
5496,Hyundai,i20,Coimbatore,2011,63991,82,18.9,Petrol,Manual,First,5,,3.61,9,1197
5497,Hyundai,Santro,Pune,2007,72000,73.9,21.1,Petrol,Manual,Second,5,,1.11,13,1086
5498,Nissan,Micra,Mumbai,2015,34895,120,10.5,Petrol,Automatic,First,5,9.47 Lakh,4.6,5,1198
5499,BMW,X6,Ahmedabad,2015,97003,68.05,19.81,Diesel,Automatic,First,5,,85,5,2993
5500,Honda,City,Kolkata,2015,45000,138.1,14,Petrol,Automatic,First,5,,5.25,5,1497
5501,Honda,Amaze,Delhi,2013,45000,130,13.5,Diesel,Manual,Second,5,,3.3,7,1498
5502,Toyota,Fortuner,Bangalore,2013,100000,67.1,18.2,Diesel,Manual,Second,7,,17.75,7,2982
5503,Land,Rover,Delhi,2016,70000,74,23.4,Diesel,Automatic,First,5,,35,4,2179
5504,Hyundai,Creta,Coimbatore,2016,37023,168.5,13,Diesel,Manual,First,5,,13.39,4,1582
5505,Chevrolet,Beat,Chennai,2012,81000,74,28.4,Diesel,Manual,First,5,,2.5,8,936
5506,Toyota,Innova,Kochi,2017,20789,58.2,26.2,Diesel,Automatic,First,7,20.74 Lakh,18.36,3,2755
5507,Maruti,Swift Dzire,Jaipur,2015,68310,73.75,28.4,Diesel,Manual,First,5,,5.95,5,1248
5508,Hyundai,Creta,Mumbai,2015,47250,82,18.9,Diesel,Manual,Second,5,,11,5,1582
5509,Land,Rover,Delhi,2014,47000,53.3,25.17,Diesel,Automatic,Second,5,1.39 Cr,64.75,6,2993
5510,Honda,Amaze,Hyderabad,2017,128000,64.08,15.64,Diesel,Manual,First,5,,6.3,3,1498
5511,Hyundai,Creta,Kochi,2017,17702,68.05,20,Petrol,Manual,First,5,,11.94,3,1591
5512,Volkswagen,Vento,Mumbai,2014,34987,240,15.15,Petrol,Automatic,First,5,,5.95,6,1197
5513,Honda,City,Ahmedabad,2017,37000,67.1,24.07,Diesel,Manual,First,5,,11,3,1498
5514,Hyundai,Creta,Coimbatore,2017,38271,103.2,20.34,Petrol,Manual,First,5,,12.53,3,1591
5515,Ford,Figo,Bangalore,2012,32510,120,10.5,Diesel,Manual,Second,5,,3.75,8,1399
5516,BMW,5 Series,Pune,2014,88000,190,18.56,Diesel,Automatic,First,5,,27,6,2993
5517,Mitsubishi,Pajero,Pune,2012,116000,118,17,Diesel,Manual,First,6,,9.95,8,2835
5518,Renault,Duster,Jaipur,2013,156000,189.08,17.44,Diesel,Manual,First,5,,4.2,7,1461
5519,Maruti,Ritz,Delhi,2010,75319,175.56,13.5,Petrol,Manual,Second,5,,2,10,1197
5520,Hyundai,Grand i10,Kolkata,2013,28000,73.9,19.3,Petrol,Manual,First,5,,3.25,7,1197
5521,Mercedes-Benz,GLA,Bangalore,2017,16500,552,8.6,Diesel,Automatic,First,5,,34,3,2143
5522,BMW,5 Series,Coimbatore,2016,75637,88.76,20.77,Diesel,Automatic,First,5,71.82 Lakh,30.37,4,1995
5523,Hyundai,Creta,Kochi,2018,32854,102,12.8,Petrol,Automatic,First,5,,12.6,2,1591
5524,Renault,KWID,Kochi,2019,6568,178,11.7,Petrol,Manual,First,5,4.78 Lakh,5.09,1,799
5525,Audi,A4,Bangalore,2014,30000,167.62,14.84,Diesel,Automatic,First,5,,24.5,6,2967
5526,Maruti,Ciaz,Kochi,2018,17804,89.84,22.7,Diesel,Manual,Second,5,,7.97,2,1248
5527,Honda,Jazz,Delhi,2011,69768,78.9,17.71,Petrol,Manual,First,5,,2.9,9,1198
5528,BMW,3 Series,Kochi,2016,62404,78.9,20.36,Diesel,Automatic,First,5,54.43 Lakh,21.33,4,1995
5529,Hyundai,Verna,Bangalore,2012,97000,,0,Diesel,Automatic,Second,5,,6.5,8,1582
5530,Hyundai,Creta,Coimbatore,2016,55687,147.51,12.39,Diesel,Manual,First,5,,12.15,4,1396
5531,Volkswagen,Vento,Kolkata,2014,17000,102,12.8,Petrol,Manual,First,5,,4.25,6,1598
5532,BMW,3 Series,Coimbatore,2017,34232,80,18.5,Diesel,Automatic,First,5,55.07 Lakh,35.84,3,1995
5533,Honda,CR-V,Chennai,2004,135000,,17,Petrol,Automatic,Third,5,33.51 Lakh,3,16,1997
5534,Renault,Duster,Chennai,2012,80000,75.94,19.15,Diesel,Manual,First,5,15.94 Lakh,6.75,8,1461
5535,Hyundai,i20,Bangalore,2014,31045,308.43,15.87,Petrol,Manual,Second,5,,5.65,6,1197
5536,Volkswagen,Jetta,Pune,2013,58000,118,16.8,Diesel,Automatic,Second,5,,7.5,7,1968
5537,Hyundai,Creta,Kochi,2018,35480,98.6,25.8,Diesel,Manual,First,5,,13.34,2,1582
5538,Maruti,Ciaz,Hyderabad,2016,62287,171,11.5,Diesel,Manual,First,5,,7.9,4,1248
5539,Hyundai,i20,Coimbatore,2015,46162,187.7,12.97,Diesel,Manual,First,5,,6.98,5,1396
5540,Hyundai,Verna,Mumbai,2014,9200,126.2,19.67,Petrol,Manual,First,5,,5.75,6,1591
5541,Volkswagen,Polo,Kolkata,2012,55339,56.3,25.44,Diesel,Manual,First,5,,2.65,8,1199
5542,Volkswagen,Polo,Kolkata,2011,55476,171.5,11.36,Diesel,Manual,First,5,,2.49,9,1199
5543,Maruti,SX4,Pune,2007,68553,74,23.4,Petrol,Manual,Second,5,,1.5,13,1586
5544,Honda,Mobilio,Kochi,2016,67376,126.2,19.67,Diesel,Manual,First,7,,6.5,4,1498
5545,Renault,Duster,Hyderabad,2013,42000,255,12.65,Diesel,Manual,First,5,,8,7,1461
5546,Toyota,Fortuner,Coimbatore,2019,28069,98.6,25.8,Diesel,Automatic,First,7,34.45 Lakh,30.85,1,2755
5547,Volvo,XC60,Kochi,2014,93144,121.3,15.29,Diesel,Automatic,First,5,,17.15,6,1984
5548,Maruti,Celerio,Hyderabad,2014,24300,103.5,18.19,Petrol,Automatic,First,5,,4.55,6,998
5549,Maruti,Ciaz,Hyderabad,2015,47883,98.6,26,Diesel,Manual,Second,5,,7.4,5,1248
5550,Audi,Q5,Kochi,2013,12467,121.3,15.29,Diesel,Automatic,First,5,,25.64,7,1968
5551,BMW,X1,Kolkata,2013,56683,68,20,Diesel,Automatic,Second,5,,13.5,7,1995
5552,Ford,Figo,Bangalore,2013,38000,258,14.69,Petrol,Manual,First,5,,3.55,7,1196
5553,Hyundai,Elantra,Ahmedabad,2018,35000,107.2,10.5,Diesel,Manual,First,5,,15,2,1582
5554,Hyundai,Verna,Pune,2007,80000,83.8,19.87,Petrol,Manual,Second,5,,1.95,13,1599
5555,Honda,Civic,Pune,2006,125000,85.8,21.1,Petrol,Manual,Second,5,,2.3,14,1799
5556,Toyota,Fortuner,Chennai,2013,123000,82,18.9,Diesel,Manual,Second,7,,15,7,2982
5557,Hyundai,i10,Chennai,2012,70000,136,17.9,Petrol,Manual,First,5,,3.15,8,1197
5558,Nissan,Sunny,Hyderabad,2012,87982,190,22.48,Diesel,Manual,First,5,,5,8,1461
5559,BMW,5 Series,Jaipur,2013,40714,121.3,13,Diesel,Automatic,Second,5,,24.75,7,1995
5560,Chevrolet,Optra,Pune,2008,83000,53.3,25.17,Diesel,Manual,Second,5,,2.6,12,1991
5561,Hyundai,i10,Ahmedabad,2011,86000,241.4,14.94,Petrol,Manual,First,5,,3.75,9,1197
5562,Skoda,Laura,Ahmedabad,2009,60002,88.5,28.09,Diesel,Manual,Second,5,,4.85,11,1896
5563,Mercedes-Benz,E-Class,Jaipur,2013,60000,90,16,Diesel,Automatic,First,5,,27,7,2148
5564,Honda,Amaze,Kolkata,2014,84677,190,22.69,Diesel,Manual,First,5,,3,6,1498
5565,BMW,X1,Delhi,2017,23000,126.32,19.08,Diesel,Automatic,First,5,,28.75,3,1995
